"created_at","updated_at",id,"name","slug","starts_at","ends_at","description",is_featured,is_all_day,old_id
"2014-12-11 23:54:34","2014-12-11 23:54:34",618,"SCSA","scsa","2012-12-15 13:00:00","2012-12-15 15:00:00","",0,0,619
"2014-12-11 23:54:34","2014-12-11 23:54:34",619,"Confirmation","confirmation","2012-12-22 10:30:00","2012-12-22 12:00:00","",0,0,620
"2014-12-11 23:54:35","2014-12-11 23:54:35",620,"SCSA","scsa","2012-12-22 13:00:00","2012-12-22 15:00:00","",0,0,621
"2014-12-11 23:54:35","2014-12-11 23:54:35",621,"4th Sunday after Epiphany","4th-sunday-after-epiphany","2013-02-03 10:00:00","2013-02-03 11:00:00","",0,0,622
"2014-12-11 23:54:35","2014-12-11 23:54:35",622,"Worship Service - New Member Received","worship-service-new-member-received","2013-02-03 10:00:00","2013-02-03 11:00:00","",0,0,623
"2014-12-11 23:54:36","2014-12-11 23:54:36",623,"Worship & Music Ministry","worship-music-ministry","2013-02-03 11:15:00","2013-02-03 12:15:00","",1,0,624
"2014-12-11 23:54:36","2014-12-11 23:54:36",624,"Transfiguration of Our Lord","transfiguration-of-our-lord","2013-02-10 10:00:00","2013-02-10 11:00:00","",0,0,625
"2014-12-11 23:54:37","2014-12-11 23:54:37",625,"Worship Service - Noisy Offering","worship-service-noisy-offering","2013-02-10 10:00:00","2013-02-10 11:00:00","",0,0,626
"2014-12-11 23:54:37","2014-12-11 23:54:37",626,"Sacred Conversations at Central Methodist","sacred-conversations-at-central-methodist","2013-02-10 17:30:00","2013-02-10 20:00:00","",1,0,627
"2014-12-11 23:54:38","2014-12-11 23:54:38",627,"1st Sunday in Lent","1st-sunday-in-lent","2013-02-17 10:00:00","2013-02-17 11:00:00","",0,0,628
"2014-12-11 23:54:38","2014-12-11 23:54:38",628,"Worship Service","worship-service","2013-02-17 10:00:00","2013-02-17 11:00:00","",0,0,629
"2014-12-11 23:54:39","2014-12-11 23:54:39",629,"Sunday Alive","sunday-alive","2013-02-17 10:10:00","2013-02-17 11:10:00","",0,0,630
"2014-12-11 23:54:39","2014-12-11 23:54:39",630,"Adult Discussion","adult-discussion","2013-02-17 18:30:00","2013-02-17 19:30:00","",0,0,631
"2014-12-11 23:54:40","2014-12-11 23:54:40",631,"2nd Sunday in Lent","2nd-sunday-in-lent","2013-02-24 10:00:00","2013-02-24 11:00:00","",0,0,632
"2014-12-11 23:54:40","2014-12-11 23:54:40",632,"Worship","worship","2013-02-24 10:00:00","2013-02-24 11:00:00","",0,0,633
"2014-12-11 23:54:40","2014-12-11 23:54:40",633,"Sunday Alive","sunday-alive","2013-02-24 10:10:00","2013-02-24 11:10:00","",0,0,634
"2014-12-11 23:54:41","2014-12-11 23:54:41",634,"New Member Gathering","new-member-gathering","2013-02-04 18:30:00","2013-02-04 19:30:00","",0,0,635
"2014-12-11 23:54:41","2014-12-11 23:54:41",635,"Church Council","church-council","2013-02-11 18:30:00","2013-02-11 19:30:00","",0,0,636
"2014-12-11 23:54:42","2014-12-11 23:54:42",636,"Emb. Group","emb-group","2013-02-05 10:00:00","2013-02-05 11:00:00","",0,0,637
"2014-12-11 23:54:42","2014-12-11 23:54:42",637,"Craft Night","craft-night","2013-02-05 18:30:00","2013-02-05 19:30:00","",0,0,638
"2014-12-11 23:54:42","2014-12-11 23:54:42",638,"Quilting","quilting","2013-02-12 09:00:00","2013-02-12 10:00:00","",0,0,639
"2014-12-11 23:54:43","2014-12-11 23:54:43",639,"Quilting","quilting","2013-02-26 09:00:00","2013-02-26 10:00:00","",0,0,640
"2014-12-11 23:54:43","2014-12-11 23:54:43",640,"Stamping","stamping","2013-02-06 19:00:00","2013-02-06 20:00:00","",0,0,641
"2014-12-11 23:54:44","2014-12-11 23:54:44",641,"AA Meeting","aa-meeting","2013-02-06 20:00:00","2013-02-06 21:00:00","",0,0,642
"2014-12-11 23:54:44","2014-12-11 23:54:44",642,"Ash Wednesday","ash-wednesday","2013-02-13 09:00:00","2013-02-13 21:00:00","",0,0,643
"2014-12-11 23:54:45","2014-12-11 23:54:45",643,"Dinner","dinner","2013-02-13 18:00:00","2013-02-13 19:00:00","",0,0,644
"2014-12-11 23:54:45","2014-12-11 23:54:45",644,"Ash Wednesday Service","ash-wednesday-service","2013-02-13 19:00:00","2013-02-13 20:00:00","",1,0,645
"2014-12-11 23:54:46","2014-12-11 23:54:46",645,"AA Meeting","aa-meeting","2013-02-13 20:00:00","2013-02-13 21:00:00","",0,0,646
"2014-12-11 23:54:46","2014-12-11 23:54:46",646,"Midweek Lenten Service","midweek-lenten-service","2013-02-20 12:00:00","2013-02-20 13:00:00","",1,0,647
"2014-12-11 23:54:47","2014-12-11 23:54:47",647,"Lenten Supper","lenten-supper","2013-02-20 18:00:00","2013-02-20 19:00:00","",1,0,648
"2014-12-11 23:54:47","2014-12-11 23:54:47",648,"Devotional","devotional","2013-02-20 19:00:00","2013-02-20 20:00:00","",1,0,649
"2014-12-11 23:54:47","2014-12-11 23:54:47",649,"AA Meeting","aa-meeting","2013-02-20 20:00:00","2013-02-20 21:00:00","",0,0,650
"2014-12-11 23:54:48","2014-12-11 23:54:48",650,"Midweek Lenten Service","midweek-lenten-service","2013-02-27 12:00:00","2013-02-27 13:00:00","",1,0,651
"2014-12-11 23:54:48","2014-12-11 23:54:48",651,"Lenten Supper","lenten-supper","2013-02-27 18:00:00","2013-02-27 19:00:00","",1,0,652
"2014-12-11 23:54:49","2014-12-11 23:54:49",652,"Devotional","devotional","2013-02-27 19:00:00","2013-02-27 20:00:00","",1,0,653
"2014-12-11 23:54:49","2014-12-11 23:54:49",653,"WELCA","welca","2013-02-07 10:00:00","2013-02-07 11:00:00","",0,0,654
"2014-12-11 23:54:49","2014-12-11 23:54:49",654,"Waterford Ministerial Association","waterford-ministerial-association","2013-02-07 13:30:00","2013-02-07 14:30:00","",0,0,655
"2014-12-11 23:54:50","2014-12-11 23:54:50",655,"TOPS","tops","2013-02-07 18:30:00","2013-02-07 19:30:00","",0,0,656
"2014-12-11 23:54:50","2014-12-11 23:54:50",656,"Bells","bells","2013-02-07 18:45:00","2013-02-07 19:45:00","",0,0,657
"2014-12-11 23:54:51","2014-12-11 23:54:51",657,"Chancel Choir","chancel-choir","2013-02-07 19:30:00","2013-02-07 20:30:00","",0,0,658
"2014-12-11 23:54:51","2014-12-11 23:54:51",658,"TOPS","tops","2013-02-14 18:30:00","2013-02-14 19:30:00","",0,0,659
"2014-12-11 23:54:52","2014-12-11 23:54:52",659,"Bells","bells","2013-02-14 18:45:00","2013-02-14 19:45:00","",0,0,660
"2014-12-11 23:54:52","2014-12-11 23:54:52",660,"Chancel Choir","chancel-choir","2013-02-14 19:30:00","2013-02-14 20:30:00","",0,0,661
"2014-12-11 23:54:52","2014-12-11 23:54:52",661,"TOPS","tops","2013-02-21 18:30:00","2013-02-21 19:30:00","",0,0,662
"2014-12-11 23:54:53","2014-12-11 23:54:53",662,"Bells","bells","2013-02-21 18:45:00","2013-02-21 19:45:00","",0,0,663
"2014-12-11 23:54:53","2014-12-11 23:54:53",663,"Chancel Choir","chancel-choir","2013-02-21 19:30:00","2013-02-21 20:30:00","",0,0,664
"2014-12-11 23:54:54","2014-12-11 23:54:54",664,"TOPS","tops","2013-02-28 18:30:00","2013-02-28 19:30:00","",0,0,665
"2014-12-11 23:54:54","2014-12-11 23:54:54",665,"Bells","bells","2013-02-28 18:45:00","2013-02-28 19:45:00","",0,0,666
"2014-12-11 23:54:55","2014-12-11 23:54:55",666,"Chancel Choir","chancel-choir","2013-02-28 19:30:00","2013-02-28 20:30:00","",0,0,667
"2014-12-11 23:54:55","2014-12-11 23:54:55",667,"Godspell","godspell","2013-02-01 18:00:00","2013-02-01 19:00:00","",1,0,668
"2014-12-11 23:54:56","2014-12-11 23:54:56",668,"FREE Movie","free-movie","2013-02-15 19:00:00","2013-02-15 22:00:00","",1,0,669
"2014-12-11 23:54:56","2014-12-11 23:54:56",669,"Outside Group","outside-group","2013-02-02 08:00:00","2013-02-02 17:00:00","",1,0,670
"2014-12-11 23:54:56","2014-12-11 23:54:56",670,"AA Meeting","aa-meeting","2013-02-02 20:00:00","2013-02-02 21:00:00","",0,0,671
"2014-12-11 23:54:57","2014-12-11 23:54:57",671,"Confirmation","confirmation","2013-02-09 11:30:00","2013-02-09 13:00:00","",0,0,672
"2014-12-11 23:54:57","2014-12-11 23:54:57",672,"SCSA","scsa","2013-02-09 13:00:00","2013-02-09 14:00:00","",0,0,673
"2014-12-11 23:54:58","2014-12-11 23:54:58",673,"Rock Club","rock-club","2013-02-09 13:00:00","2013-02-09 14:00:00","",1,0,674
"2014-12-11 23:54:58","2014-12-11 23:54:58",674,"AA Meeting","aa-meeting","2013-02-09 20:00:00","2013-02-09 21:00:00","",0,0,675
"2014-12-11 23:54:59","2014-12-11 23:54:59",675,"Hall Use","hall-use","2013-02-16 12:00:00","2013-02-16 13:00:00","",0,0,676
"2014-12-11 23:54:59","2014-12-11 23:54:59",676,"Rock Club","rock-club","2013-02-16 13:00:00","2013-02-16 14:00:00","",1,0,677
"2014-12-11 23:54:59","2014-12-11 23:54:59",677,"AA Meeting","aa-meeting","2013-02-16 20:00:00","2013-02-16 21:00:00","",0,0,678
"2014-12-11 23:55:00","2014-12-11 23:55:00",678,"Walk for Warmth","walk-for-warmth","2013-02-23 08:00:00","2013-02-23 16:00:00","",1,0,679
"2014-12-11 23:55:01","2014-12-11 23:55:01",679,"SCSA","scsa","2013-02-23 13:00:00","2013-02-23 14:00:00","",0,0,680
"2014-12-11 23:55:01","2014-12-11 23:55:01",680,"AA Meeting","aa-meeting","2013-02-23 20:00:00","2013-02-23 21:00:00","",0,0,681
"2014-12-11 23:55:02","2014-12-11 23:55:02",681,"Third Sunday in Lent","third-sunday-in-lent","2013-03-03 10:00:00","2013-03-03 11:00:00","",0,0,682
"2014-12-11 23:55:02","2014-12-11 23:55:02",682,"Worship Service","worship-service","2013-03-03 10:00:00","2013-03-03 11:00:00","",0,0,683
"2014-12-11 23:55:03","2014-12-11 23:55:03",683,"Sunday Alive","sunday-alive","2013-03-03 10:10:00","2013-03-03 11:10:00","",0,0,684
"2014-12-11 23:55:03","2014-12-11 23:55:03",684,"Outside Group","outside-group","2013-03-03 13:00:00","2013-03-03 17:00:00","",0,0,685
"2014-12-11 23:55:04","2014-12-11 23:55:04",685,"Fourth Sunday in Lent","fourth-sunday-in-lent","2013-03-10 10:00:00","2013-03-10 11:00:00","",0,0,686
"2014-12-11 23:55:04","2014-12-11 23:55:04",686,"Worship Service","worship-service","2013-03-10 10:00:00","2013-03-10 11:00:00","",0,0,687
"2014-12-11 23:55:05","2014-12-11 23:55:05",687,"Sunday Alive","sunday-alive","2013-03-10 10:10:00","2013-03-10 11:10:00","",0,0,688
"2014-12-11 23:55:05","2014-12-11 23:55:05",688,"Fifth Sunday in Lent","fifth-sunday-in-lent","2013-03-17 10:00:00","2013-03-17 11:00:00","",0,0,689
"2014-12-11 23:55:06","2014-12-11 23:55:06",689,"Worship Service","worship-service","2013-03-17 10:00:00","2013-03-17 11:00:00","",0,0,690
"2014-12-11 23:55:06","2014-12-11 23:55:06",690,"Sunday Alive","sunday-alive","2013-03-17 10:10:00","2013-03-17 11:10:00","",0,0,691
"2014-12-11 23:55:07","2014-12-11 23:55:07",691,"Adult Discussion","adult-discussion","2013-03-17 18:30:00","2013-03-17 21:00:00","",0,0,692
"2014-12-11 23:55:07","2014-12-11 23:55:07",692,"Passion/Palm Sunday","passion-palm-sunday","2013-03-24 10:00:00","2013-03-24 11:00:00","",0,0,693
"2014-12-11 23:55:07","2014-12-11 23:55:07",693,"Worship/Chancel Choir Cantata","worship-chancel-choir-cantata","2013-03-24 10:00:00","2013-03-24 11:00:00","",1,0,694
"2014-12-11 23:55:08","2014-12-11 23:55:08",694,"Sunday Alive","sunday-alive","2013-03-24 10:10:00","2013-03-24 11:10:00","",0,0,695
"2014-12-11 23:55:08","2014-12-11 23:55:08",695,"Outside Group","outside-group","2013-03-24 14:00:00","2013-03-24 19:00:00","",0,0,696
"2014-12-11 23:55:09","2014-12-11 23:55:09",696,"Church Council","church-council","2013-03-11 18:30:00","2013-03-11 21:00:00","",0,0,697
"2014-12-11 23:55:09","2014-12-11 23:55:09",697,"Men's Food & Fellowship","mens-food-fellowship","2013-03-18 18:30:00","2013-03-18 21:00:00","",0,0,698
"2014-12-11 23:55:10","2014-12-11 23:55:10",698,"Easter Services","easter-services","2013-03-31 08:00:00","2013-03-31 09:00:00","",1,0,699
"2014-12-11 23:55:10","2014-12-11 23:55:10",699,"Easter Services","easter-services","2013-03-31 10:30:00","2013-03-31 11:30:00","",1,0,700
"2014-12-11 23:55:10","2014-12-11 23:55:10",700,"Breakfast","breakfast","2013-03-31 09:00:00","2013-03-31 09:30:00","",0,0,701
"2014-12-11 23:55:11","2014-12-11 23:55:11",701,"Egg Hunt","egg-hunt","2013-03-31 09:30:00","2013-03-31 10:00:00","",0,0,702
"2014-12-11 23:55:11","2014-12-11 23:55:11",702,"Embro. Group","embro-group","2013-03-05 10:00:00","2013-03-05 11:00:00","",0,0,703
"2014-12-11 23:55:12","2014-12-11 23:55:12",703,"Craft Night","craft-night","2013-03-05 18:30:00","2013-03-05 21:00:00","",0,0,704
"2014-12-11 23:55:12","2014-12-11 23:55:12",704,"Quilting","quilting","2013-03-12 09:00:00","2013-03-12 10:00:00","",0,0,705
"2014-12-11 23:55:13","2014-12-11 23:55:13",705,"Pete's Coney Youth Fundraiser","petes-coney-youth-fundraiser","2013-03-12 17:00:00","2013-03-12 20:00:00","",1,0,706
"2014-12-11 23:55:13","2014-12-11 23:55:13",706,"Quilting","quilting","2013-03-26 09:00:00","2013-03-26 10:00:00","",0,0,707
"2014-12-11 23:55:13","2014-12-11 23:55:13",707,"Midweek Devotional & Lunch","midweek-devotional-lunch","2013-03-06 12:00:00","2013-03-06 13:00:00","",0,0,708
"2014-12-11 23:55:14","2014-12-11 23:55:14",708,"Lenten Supper","lenten-supper","2013-03-06 18:00:00","2013-03-06 19:00:00","",0,0,709
"2014-12-11 23:55:14","2014-12-11 23:55:14",709,"Bells","bells","2013-03-06 18:15:00","2013-03-06 19:15:00","",0,0,710
"2014-12-11 23:55:15","2014-12-11 23:55:15",710,"Lenten Devotional","lenten-devotional","2013-03-06 19:00:00","2013-03-06 20:00:00","",0,0,711
"2014-12-11 23:55:15","2014-12-11 23:55:15",711,"Choir","choir","2013-03-06 20:00:00","2013-03-06 21:00:00","",0,0,712
"2014-12-11 23:55:16","2014-12-11 23:55:16",712,"AA Meeting","aa-meeting","2013-03-06 20:00:00","2013-03-06 21:00:00","",0,0,713
"2014-12-11 23:55:16","2014-12-11 23:55:16",713,"Midweek Devotional & Lunch","midweek-devotional-lunch","2013-03-13 12:00:00","2013-03-13 13:00:00","",0,0,714
"2014-12-11 23:55:17","2014-12-11 23:55:17",714,"Lenten Supper","lenten-supper","2013-03-13 18:00:00","2013-03-13 19:00:00","",0,0,715
"2014-12-11 23:55:17","2014-12-11 23:55:17",715,"Bells","bells","2013-03-13 18:15:00","2013-03-13 19:15:00","",0,0,716
"2014-12-11 23:55:18","2014-12-11 23:55:18",716,"Lenten Devotional","lenten-devotional","2013-03-13 19:00:00","2013-03-13 20:00:00","",0,0,717
"2014-12-11 23:55:18","2014-12-11 23:55:18",717,"Choir","choir","2013-03-13 20:00:00","2013-03-13 21:00:00","",0,0,718
"2014-12-11 23:55:19","2014-12-11 23:55:19",718,"AA Meeting","aa-meeting","2013-03-13 20:00:00","2013-03-13 21:00:00","",0,0,719
"2014-12-11 23:55:19","2014-12-11 23:55:19",719,"Midweek Devotional & Lunch","midweek-devotional-lunch","2013-03-20 12:00:00","2013-03-20 13:00:00","",0,0,720
"2014-12-11 23:55:20","2014-12-11 23:55:20",720,"Lenten Supper","lenten-supper","2013-03-20 18:00:00","2013-03-20 19:00:00","",0,0,721
"2014-12-11 23:55:20","2014-12-11 23:55:20",721,"Bells","bells","2013-03-20 18:15:00","2013-03-20 19:15:00","",0,0,722
"2014-12-11 23:55:20","2014-12-11 23:55:20",722,"Lenten Devotional","lenten-devotional","2013-03-20 19:00:00","2013-03-20 20:00:00","",0,0,723
"2014-12-11 23:55:21","2014-12-11 23:55:21",723,"Choir","choir","2013-03-20 20:00:00","2013-03-20 21:00:00","",0,0,724
"2014-12-11 23:55:21","2014-12-11 23:55:21",724,"AA Meeting ","aa-meeting-","2013-03-20 20:00:00","2013-03-20 21:00:00","",0,0,725
"2014-12-11 23:55:22","2014-12-11 23:55:22",725,"AA Meeting","aa-meeting","2013-03-27 20:00:00","2013-03-27 21:00:00","",0,0,726
"2014-12-11 23:55:22","2014-12-11 23:55:22",726,"WELCA","welca","2013-03-07 10:00:00","2013-03-07 11:00:00","",0,0,728
"2014-12-11 23:55:23","2014-12-11 23:55:23",727,"TOPS","tops","2013-03-07 18:30:00","2013-03-07 19:30:00","",0,0,729
"2014-12-11 23:55:23","2014-12-11 23:55:23",728,"TOPS","tops","2013-03-14 18:30:00","2013-03-14 19:30:00","",0,0,730
"2014-12-11 23:55:24","2014-12-11 23:55:24",729,"TOPS","tops","2013-03-21 18:30:00","2013-03-21 19:30:00","",0,0,731
"2014-12-11 23:55:24","2014-12-11 23:55:24",730,"Maundy Thursday","maundy-thursday","2013-03-28 10:00:00","2013-03-28 11:00:00","",0,0,732
"2014-12-11 23:55:24","2014-12-11 23:55:24",731,"Maundy Thursday Service","maundy-thursday-service","2013-03-28 19:00:00","2013-03-28 20:00:00","",1,0,733
"2014-12-11 23:55:25","2014-12-11 23:55:25",732,"Youth Lock-In","youth-lock-in","2013-03-08 19:00:00","2013-03-08 20:00:00","",0,0,734
"2014-12-11 23:55:25","2014-12-11 23:55:25",733,"FREE Movie Night","free-movie-night","2013-03-15 19:00:00","2013-03-15 22:00:00","",0,0,735
"2014-12-11 23:55:26","2014-12-11 23:55:26",734,"Good Friday","good-friday","2013-03-29 10:00:00","2013-03-29 11:00:00","",0,0,736
"2014-12-11 23:55:26","2014-12-11 23:55:26",735,"Community Good Friday Services","community-good-friday-services","2013-03-29 12:00:00","2013-03-29 13:00:00","",1,0,737
"2014-12-11 23:55:26","2014-12-11 23:55:26",736,"Community Good Friday Services","community-good-friday-services","2013-03-29 12:30:00","2013-03-29 13:30:00","",1,0,738
"2014-12-11 23:55:27","2014-12-11 23:55:27",737,"Community Good Friday Services","community-good-friday-services","2013-03-29 13:00:00","2013-03-29 14:00:00","",1,0,739
"2014-12-11 23:55:27","2014-12-11 23:55:27",738,"Confirmation","confirmation","2013-03-09 11:30:00","2013-03-09 12:30:00","",0,0,740
"2014-12-11 23:55:28","2014-12-11 23:55:28",739,"SCSA","scsa","2013-03-09 13:00:00","2013-03-09 14:00:00","",0,0,741
"2014-12-11 23:55:28","2014-12-11 23:55:28",740,"AA Meeting","aa-meeting","2013-03-09 20:00:00","2013-03-09 21:00:00","",0,0,742
"2014-12-11 23:55:29","2014-12-11 23:55:29",741,"Outside Group","outside-group","2013-03-16 08:00:00","2013-03-16 10:00:00","",0,0,743
"2014-12-11 23:55:29","2014-12-11 23:55:29",742,"AA Meeting","aa-meeting","2013-03-16 20:00:00","2013-03-16 21:00:00","",0,0,744
"2014-12-11 23:55:30","2014-12-11 23:55:30",743,"Confirmation","confirmation","2013-03-23 11:30:00","2013-03-23 12:30:00","",0,0,745
"2014-12-11 23:55:31","2014-12-11 23:55:31",744,"SCSA","scsa","2013-03-23 13:00:00","2013-03-23 14:00:00","",0,0,746
"2014-12-11 23:55:31","2014-12-11 23:55:31",745,"AA Meeting","aa-meeting","2013-03-23 20:00:00","2013-03-23 21:00:00","",0,0,747
"2014-12-11 23:55:32","2014-12-11 23:55:32",746,"AA Meeting","aa-meeting","2013-03-30 20:00:00","2013-03-30 21:00:00","",0,0,748
"2014-12-11 23:55:32","2014-12-11 23:55:32",747,"Second Sunday of Easter","second-sunday-of-easter","2013-04-07 10:00:00","2013-04-07 11:00:00","",0,0,749
"2014-12-11 23:55:33","2014-12-11 23:55:33",748,"Bible Study","bible-study","2013-04-07 09:00:00","2013-04-07 10:00:00","",0,0,750
"2014-12-11 23:55:34","2014-12-11 23:55:34",749,"Communion Service","communion-service","2013-04-07 10:00:00","2013-04-07 11:00:00","",0,0,751
"2014-12-11 23:55:35","2014-12-11 23:55:35",750,"Sunday Alive","sunday-alive","2013-04-07 10:10:00","2013-04-07 11:10:00","",0,0,752
"2014-12-11 23:55:35","2014-12-11 23:55:35",751,"Third Sunday of Easter","third-sunday-of-easter","2013-04-14 10:00:00","2013-04-14 11:00:00","",0,0,753
"2014-12-11 23:55:36","2014-12-11 23:55:36",752,"Bible Study","bible-study","2013-04-14 09:00:00","2013-04-14 10:00:00","",0,0,754
"2014-12-11 23:55:36","2014-12-11 23:55:36",753,"Communion Service - Children's Noisy Offering","communion-service-childrens-noisy-offering","2013-04-14 10:00:00","2013-04-14 11:00:00","",0,0,755
"2014-12-11 23:55:36","2014-12-11 23:55:36",754,"Sunday Alive","sunday-alive","2013-04-14 10:10:00","2013-04-14 11:10:00","",0,0,756
"2014-12-11 23:55:37","2014-12-11 23:55:37",755,"\\\"Sacred Conversation\\\"","sacred-conversation","2013-04-14 17:30:00","2013-04-14 18:30:00","",0,0,757
"2014-12-11 23:55:37","2014-12-11 23:55:37",756,"Fourth Sunday of Easter","fourth-sunday-of-easter","2013-04-21 10:00:00","2013-04-21 11:00:00","",0,0,758
"2014-12-11 23:55:38","2014-12-11 23:55:38",757,"Bible Study","bible-study","2013-04-21 09:00:00","2013-04-21 10:00:00","",0,0,759
"2014-12-11 23:55:39","2014-12-11 23:55:39",758,"Communion Service - Youth Service","communion-service-youth-service","2013-04-21 10:00:00","2013-04-21 11:00:00","",0,0,760
"2014-12-11 23:55:39","2014-12-11 23:55:39",759,"Sunday Alive","sunday-alive","2013-04-21 10:10:00","2013-04-21 11:10:00","",0,0,761
"2014-12-11 23:55:40","2014-12-11 23:55:40",760,"Fifth Sunday of Easter","fifth-sunday-of-easter","2013-04-28 10:00:00","2013-04-28 11:00:00","",0,0,762
"2014-12-11 23:55:40","2014-12-11 23:55:40",761,"Bible Study","bible-study","2013-04-28 09:00:00","2013-04-28 10:00:00","",0,0,763
"2014-12-11 23:55:41","2014-12-11 23:55:41",762,"Worship Service","worship-service","2013-04-28 10:00:00","2013-04-28 11:00:00","",0,0,764
"2014-12-11 23:55:41","2014-12-11 23:55:41",763,"Sunday Alive","sunday-alive","2013-04-28 10:10:00","2013-04-28 11:10:00","",0,0,765
"2014-12-11 23:55:42","2014-12-11 23:55:42",764,"Church Council","church-council","2013-04-08 18:30:00","2013-04-08 19:30:00","",0,0,766
"2014-12-11 23:55:42","2014-12-11 23:55:42",765,"Men's Food & Fellowship","mens-food-fellowship","2013-04-15 18:30:00","2013-04-15 19:30:00","",0,0,767
"2014-12-11 23:55:43","2014-12-11 23:55:43",766,"Boy Scouts","boy-scouts","2013-04-15 19:00:00","2013-04-15 20:00:00","",0,0,768
"2014-12-11 23:55:43","2014-12-11 23:55:43",767,"Boy Scouts","boy-scouts","2013-04-22 19:00:00","2013-04-22 20:00:00","",0,0,769
"2014-12-11 23:55:44","2014-12-11 23:55:44",768,"Boy Scouts","boy-scouts","2013-04-29 19:00:00","2013-04-29 20:00:00","",0,0,770
"2014-12-11 23:55:44","2014-12-11 23:55:44",769,"Embro. Group","embro-group","2013-04-02 10:00:00","2013-04-02 11:00:00","",0,0,771
"2014-12-11 23:55:45","2014-12-11 23:55:45",770,"Craft Night","craft-night","2013-04-02 18:30:00","2013-04-02 19:30:00","",0,0,772
"2014-12-11 23:55:46","2014-12-11 23:55:46",771,"Quilting","quilting","2013-04-09 09:00:00","2013-04-09 10:00:00","",0,0,773
"2014-12-11 23:55:46","2014-12-11 23:55:46",772,"Quilting","quilting","2013-04-23 09:00:00","2013-04-23 10:00:00","",0,0,774
"2014-12-11 23:55:47","2014-12-11 23:55:47",773,"Rock Club","rock-club","2013-04-03 19:00:00","2013-04-03 20:00:00","",0,0,775
"2014-12-11 23:55:48","2014-12-11 23:55:48",774,"Stamping","stamping","2013-04-03 19:00:00","2013-04-03 20:00:00","",0,0,776
"2014-12-11 23:55:48","2014-12-11 23:55:48",775,"AA Meeting","aa-meeting","2013-04-10 20:00:00","2013-04-10 21:00:00","",0,0,777
"2014-12-11 23:55:49","2014-12-11 23:55:49",776,"Waterford Ministerial Association","waterford-ministerial-association","2013-04-17 13:00:00","2013-04-17 14:00:00","",0,0,778
"2014-12-11 23:55:49","2014-12-11 23:55:49",777,"HERO's Fundraiser","heros-fundraiser","2013-04-17 11:00:00","2013-04-17 21:00:00","",0,0,779
"2014-12-11 23:55:50","2014-12-11 23:55:50",778,"AA Meeting","aa-meeting","2013-04-17 20:00:00","2013-04-17 21:00:00","",0,0,780
"2014-12-11 23:55:50","2014-12-11 23:55:50",779,"AA Meeting","aa-meeting","2013-04-24 20:00:00","2013-04-24 21:00:00","",0,0,781
"2014-12-11 23:55:51","2014-12-11 23:55:51",780,"AA Meeting","aa-meeting","2013-05-01 20:00:00","2013-05-01 21:00:00","",0,0,782
"2014-12-11 23:55:51","2014-12-11 23:55:51",781,"WELCA","welca","2013-04-04 10:00:00","2013-04-04 11:00:00","",0,0,783
"2014-12-11 23:55:52","2014-12-11 23:55:52",782,"TOPS","tops","2013-04-04 18:30:00","2013-04-04 19:30:00","",0,0,784
"2014-12-11 23:55:52","2014-12-11 23:55:52",783,"Bell Practice","bell-practice","2013-04-04 18:45:00","2013-04-04 19:45:00","",0,0,785
"2014-12-11 23:55:53","2014-12-11 23:55:53",784,"Chancel Choir","chancel-choir","2013-04-04 19:30:00","2013-04-04 20:30:00","",0,0,786
"2014-12-11 23:55:53","2014-12-11 23:55:53",785,"Bell Practice","bell-practice","2013-04-11 18:45:00","2013-04-11 19:45:00","",0,0,787
"2014-12-11 23:55:54","2014-12-11 23:55:54",786,"TOPS","tops","2013-04-11 18:30:00","2013-04-11 19:30:00","",0,0,788
"2014-12-11 23:55:54","2014-12-11 23:55:54",787,"Bell Practice","bell-practice","2013-04-18 18:45:00","2013-04-18 19:45:00","",0,0,789
"2014-12-11 23:55:55","2014-12-11 23:55:55",788,"Chancel Choir","chancel-choir","2013-04-18 19:30:00","2013-04-18 20:30:00","",0,0,790
"2014-12-11 23:55:55","2014-12-11 23:55:55",789,"TOPS","tops","2013-04-18 18:30:00","2013-04-18 19:30:00","",0,0,791
"2014-12-11 23:55:56","2014-12-11 23:55:56",790,"Bell Practice","bell-practice","2013-04-25 18:45:00","2013-04-25 19:45:00","",0,0,792
"2014-12-11 23:55:56","2014-12-11 23:55:56",791,"Chancel Choir","chancel-choir","2013-04-25 19:30:00","2013-04-25 20:30:00","",0,0,793
"2014-12-11 23:55:57","2014-12-11 23:55:57",792,"TOPS","tops","2013-04-25 18:30:00","2013-04-25 19:30:00","",0,0,794
"2014-12-11 23:55:57","2014-12-11 23:55:57",793,"Free Movie Night","free-movie-night","2013-04-19 19:00:00","2013-04-19 22:00:00","",0,0,795
"2014-12-11 23:55:58","2014-12-11 23:55:58",794,"Outside Group","outside-group","2013-04-06 08:00:00","2013-04-06 10:00:00","",0,0,796
"2014-12-11 23:55:58","2014-12-11 23:55:58",795,"AA Meeting","aa-meeting","2013-04-06 20:00:00","2013-04-06 21:00:00","",0,0,797
"2014-12-11 23:55:59","2014-12-11 23:55:59",796,"SCSA","scsa","2013-04-13 13:00:00","2013-04-13 14:00:00","",0,0,798
"2014-12-11 23:55:59","2014-12-11 23:55:59",797,"AA Meeting","aa-meeting","2013-04-13 20:00:00","2013-04-13 21:00:00","",0,0,799
